id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
16558,tt1135487,0.508705,78146652,60000000,Duplicity,clive owen|julia roberts|paul giamatti|tom wilkinson|lisa roberts gillan,http://www.universalstudiosentertainment.com/duplicity/,tony gilroy,Outwit. Outspy. Outsmart. Outplay. Then get out.,spy,Two romantically-engaged corporate spies team up to manipulate a corporate race to corner the market on a medical innovation that will reap huge profits and enable them to lead an extravagant lifestyle together.,125,thriller,universal pictures|laura bickford productions|relativity media|medienproduktion poseidon filmgesellschaft,3/19/09,124,5.5,2009,79428291.0182116,60984026.047497205
29963,tt0810784,0.49236599999999997,8500000,4440055,Bright Star,abbie cornish|ben whishaw|paul schneider|kerry fox|edie martin,http://www.brightstar-movie.com/,jane campion,First love burns brightest.,poet|independent film|duringcreditsstinger|woman director,"In 1818, high-spirited young Fanny Brawne finds herself increasingly intrigued by the handsome but aloof poet John Keats, who lives next door to her family friends the Dilkes. After reading a book of his poetry, she finds herself even more drawn to the taciturn Keats. Although he agrees to teach her about poetry, Keats cannot act on his reciprocated feelings for Fanny, since as a struggling poet he has no money to support a wife.",119,drama|romance,bbc films|pathã© renn productions|uk film council|screen australia|australian film finance corporation (affc),11/5/09,65,6.3,2009,8639403.6900621,4512873.82953867
16614,tt1091722,0.480074,9500000,17164377,Adventureland,jesse eisenberg|kristen stewart|martin starr|kristen wiig|bill hader,http://www.adventurelandthefilm.com/,greg mottola,Nothing brings people together like a crappy summer job.,comedy|cheating on partner|amusement park|summer job|carny,"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.",107,comedy,miramax films|sidney kimmel entertainment|this is that productions,4/3/09,400,6.3,2009,9655804.12418705,17445880.2342843
12569,tt1225822,0.47888800000000004,8000000,10848783,Extract,jason bateman|mila kunis|kristen wiig|ben affleck|j.k. simmons,http://www.extract-the-movie.com/,mike judge,Sticking it to the man has never looked so good.,pill|independent film|manufacturing|duped|grave side ceremony,"The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever.",92,comedy,miramax films,9/3/09,94,5.8,2009,8131203.47299962,11026707.7509274
34769,tt1303828,0.47668699999999997,3500000,44462,Defendor,woody harrelson|kat dennings|elias koteas|sandra oh|clark johnson,,peter stebbings,An unexpected hero will rise.,crime fighter|delusion|superhero,"A crooked cop, a mob boss and the young girl they abuse are the denizens of a city's criminal underworld. It's a world that ordinary Arthur Poppington doesn't understand and doesn't belong in, but is committed to fighting when he changes into a vigilante super-hero of his own making, Defendor. With no power other than courage Defendor takes to the streets to protect the city's innocents.",101,drama|action|comedy|crime,alliance films|darius films|insight film releasing,9/12/09,85,6.3,2009,3557401.51943733,45191.1961020636
10197,tt0875034,0.472113,80000000,53825515,Nine,judi dench|daniel day-lewis|marion cotillard|penã©lope cruz|sophia loren,http://nine-movie.com/,rob marshall,,memory|sidewalk cafe|room key|driving a car|coastline,"Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.",112,drama|music|romance,the weinstein company|relativity media,12/3/09,95,5.0,2009,81312034.7299962,54708276.812999204
28089,tt0790712,0.471747,6500000,1521261,The Messenger,ben foster|woody harrelson|jena malone|eamonn walker|samantha morton,http://www.themessengermovie.com/,oren moverman,The Scars of War Will Last Forever,independent film|wounded|soldier|iraq war,"Will Montgomery (Ben Foster), a U.S. Army Staff Sergeant who has returned home from Iraq, is assigned to the Armyâ€™s Casualty Notification service. Montgomery is partnered with Captain Tony Stone (Woody Harrelson), to give notice to the families of fallen soldiers. The Sergeant is drawn to Olivia Pitterson (Samantha Morton), to whom he has delivered news of her husbandâ€™s death.",113,drama|history,oscilloscope laboratories,11/13/09,61,6.9,2009,6606602.82181219,1546210.34081736
19255,tt1176740,0.461154,17000000,14899417,Away We Go,john krasinski|maya rudolph|carmen ejogo|catherine o'hara|jeff daniels,,sam mendes,,interracial relationship|dead father|reference to bob dylan|biracial|bedtime story,"Verona and Burt have moved to Colorado to be close to Burt's parents but, with Veronica expecting their first child, Burtâ€™s parents decide to move to Belgium, now leaving them in a place they hate and without a support structure in place. They set off on a whirlwind tour of of disparate locations where they have friends or relatives, sampling not only different cities and climates but also different families. Along the way they realize that the journey is less about discovering where they want to live and more about figuring out what type of parents they want to be.",98,drama|comedy|romance,big beach productions|neal street productions,6/5/09,103,6.6,2009,17278807.3801242,15143773.9070087
23049,tt0865559,0.45893199999999995,17000000,20455276,My Life in Ruins,nia vardalos|richard dreyfuss|alexis georgoulis|alistair mcgowan|harland williams,http://www.foxsearchlight.com/mylifeinruins/,donald petrie,The most fun you can have without a passport.,beach|greece|tour bus|tour guide|viagra,"A Greek tour guide named Georgia attempts to recapture her kefi (Greek for mojo) by guiding a ragtag group of tourists around Greece and showing them the beauty of her native land. Along the way, she manages to open their eyes to the wonders of an exotic foreign land while beginning to see the world through a new set of eyes in the process.",95,comedy|romance,fox searchlight pictures|26 films,2/6/09,56,5.7,2009,17278807.3801242,20790751.4065457
10024,tt1078588,0.457298,30000000,95714875,My Sister's Keeper,cameron diaz|alec baldwin|abigail breslin|joan cusack|sofia vassilieva,http://www.mysisterskeepermovie.com/,nick cassavetes,Based on the Best Selling Novel,parents kids relationship|sister sister relationship|court case|in vitro fertilisation|medical examiner,"Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing.",109,drama,mark johnson productions|gran via productions|curmudgeon films,6/26/09,354,7.0,2009,30492013.023748603,97284640.5022156
17332,tt0821642,0.44710600000000006,60000000,31720158,The Soloist,robert downey jr.|jamie foxx|catherine keener|nelsan ellis|michael bunin,http://www.soloistmovie.com,joe wright,Life has a mind of its own,newspaper|cello|musical|violin|los angeles,"A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.",109,drama,dreamworks,4/24/09,133,6.5,2009,60984026.047497205,32240382.3617121
13207,tt0758746,0.44144399999999995,19000000,91379051,Friday the 13th,derek mears|jared padalecki|danielle panabaker|amanda righetti|travis van winkle,http://www.fridaythe13thmovie.com,marcus nispel,Welcome to Crystal Lake,cabin in the woods|teenager|axe murder|camp counselor|jason vorhees,"Ignoring the warnings of the locals, a group of teenage camp counselors takes on the job of reopening Camp Crystal Lake â€” on Friday the 13th no less, and raise the ire of Jason Voorhees, a masked, homicidal maniac.",97,horror,new line cinema,2/11/09,275,5.6,2009,19311608.248374104,92877707.10632621
15577,tt0924129,0.438147,25000000,1037335,Crossing Over,harrison ford|ray liotta|ashley judd|jim sturgess|cliff curtis,,wayne kramer,Every day thousands of people illegally cross our borders... only one thing stands in their way. America.,immigrant|los angeles,"Immigrants from around the world enter Los Angeles every day, with hopeful visions of a better life, but little notion of what that life may cost. Their desperate scenarios test the humanity of immigration enforcement officers. In Crossing Over, writer-director Wayne Kramer explores the allure of the American dream, and the reality that immigrants find â€“ and create -- in 21st century L.A.",113,drama,"kennedy/marshall company, the|movie prose|c.o. films",2/27/09,49,5.8,2009,25410010.8531238,1054347.744333
25941,tt1289406,0.429492,7300000,10329747,Harry Brown,michael caine|emily mortimer|iain glen|lee oakes|liam cunningham,,daniel barber,Every man has a breaking point.,self-defense|widower,An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,103,thriller|crime|drama|action,hanway films|uk film council|marv films,11/11/09,172,6.6,2009,7419723.16911216,10499159.3352009
19959,tt0986263,0.427479,80000000,122444772,Surrogates,bruce willis|radha mitchell|rosamund pike|james cromwell|ving rhames,http://chooseyoursurrogate.com/,jonathan mostow,How do you save humanity when the only thing that's real is you?,clone|dystopia,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop (Willis) is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",89,action|science fiction|thriller,touchstone pictures|mandeville films|wintergreen productions|top shelf productions,9/24/09,755,5.7,2009,81312034.7299962,124452919.41713001
15268,tt0891592,0.426205,50000000,12764201,Street Fighter: The Legend of Chun-Li,kristin kreuk|chris klein|neal mcdonough|michael clarke duncan|moon bloodgood,,andrzej bartkowiak,Some fight for power. Some fight for us.,martial arts|revenge|street fighter|based on video game,"When a teenager, Chun-Li witnesses the kidnapping of her father by wealthy crime lord M. Bison. When she grows up, she goes into a quest for vengeance and becomes the famous crime-fighter of the Street Fighter universe.",97,action|adventure|science fiction|thriller,twentieth century fox film corporation|hyde park films,2/27/09,71,4.1,2009,50820021.7062476,12973539.4376581
15189,tt0785006,0.424415,35000000,73034460,Hotel for Dogs,emma roberts|jake t. austin|don cheadle|johnny simmons|kyla pratt,,thor freudenthal,No stray gets turned away.,adoption|puppy|pitbull|orphan|foster home,"Placed in a foster home that doesn't allow pets, 16-year-old Andi and her younger brother, Bruce, turn an abandoned hotel into a home for their dog. Soon other strays arrive, and the hotel becomes a haven for every orphaned canine in town. But the kids have to do some quick thinking to keep the cops off their tails.",100,comedy|family,dreamworks skg|nickelodeon movies,1/16/09,108,5.6,2009,35574015.194373295,74232256.85008149
